/mtx/ROM MAME/	mame_libretro mtx512 -rom		https://archive.org/download/mame-sl/mame-sl/mtx_rom.zip/mtx_rom/
/pencil2/MAME/	mame_libretro pencil2 -cart		https://archive.org/download/mame-sl/mame-sl/pencil2.zip/pencil2/
/electron/TOSEC/	mame_libretro electron64 -autoboot_command '*T.\nCH.""\n' -autoboot_delay 2 -cass		https://archive.org/download/tosec-main/Acorn/Electron/Games/%5BBIN%5D/Acorn%20Electron%20-%20Games%20-%20%5BBIN%5D%20%28TOSEC-v2018-07-01%29.zip/
/electron/App/	mame_libretro electron64 -autoboot_command '*T.\nCH.""\n' -autoboot_delay 2 -cass		https://archive.org/download/tosec-main/Acorn/Electron/Applications/%5BBIN%5D/Acorn%20Electron%20-%20Applications%20-%20%5BBIN%5D%20%28TOSEC-v2013-10-22%29.zip/
/electron/Edu/	mame_libretro electron64 -autoboot_command '*T.\nCH.""\n' -autoboot_delay 2 -cass		https://archive.org/download/tosec-main/Acorn/Electron/Educational/%5BBIN%5D/Acorn%20Electron%20-%20Educational%20-%20%5BBIN%5D%20%28TOSEC-v2018-07-01%29.zip/
/electron/Demo [UEF]/	mame_libretro electron64 -autoboot_command '*T.\nCH.""\n' -autoboot_delay 2 -cass		https://archive.org/download/tosec-main/Acorn/Electron/Demos/%5BUEF%5D/Acorn%20Electron%20-%20Demos%20-%20%5BUEF%5D%20%28TOSEC-v2018-07-01%29.zip/
/electron/Edu [UEF]/	mame_libretro electron64 -autoboot_command '*T.\nCH.""\n' -autoboot_delay 2 -cass		https://archive.org/download/tosec-main/Acorn/Electron/Educational/%5BUEF%5D/Acorn%20Electron%20-%20Educational%20-%20%5BUEF%5D%20%28TOSEC-v2018-07-01%29.zip/
/electron/MAME/	mame_libretro electron64 -autoboot_command '*T.\nCH.""\n' -autoboot_delay 2 -cass		https://archive.org/download/mame-sl/mame-sl/electron_cass.zip/electron_cass/
/electron/Flop MAME/	mame_libretro electron64 -flop		https://archive.org/download/mame-sl/mame-sl/electron_flop.zip/electron_flop/
/electron/Cart MAME/	mame_libretro electron64 -exp plus1 -cart		https://archive.org/download/mame-sl/mame-sl/electron_cart.zip/electron_cart/
/electron/ROM MAME/	mame_libretro electron64 -exp plus1 -rom		https://archive.org/download/mame-sl/mame-sl/electron_rom.zip/electron_rom/
/tutor/TOSEC/	mame_libretro tutor -cart		https://archive.org/download/tosec-main/Tomy/Tutor%20%26%20Pyuuta/Games/Tomy%20Tutor%20%26%20Pyuuta%20-%20Games%20%28TOSEC-v2022-06-08%29.zip/
/tutor/MAME/	mame_libretro tutor -cart		https://archive.org/download/mame-sl/mame-sl/tutor.zip/tutor/
/exl100/MAME/	mame_libretro exl100 -cart		https://archive.org/download/mame-sl/mame-sl/exl100.zip/exl100/
/compclr2/MAME/	mame_libretro compclr2 -flop1		https://archive.org/download/mame-sl/mame-sl/compclr2_flop.zip/compclr2_flop/
/myvision/MAME/	mame_libretro myvision -cart		https://archive.org/download/mame-sl/mame-sl/myvision.zip/myvision/
/einstein/MAME/	mame_libretro einstein -flop1		https://archive.org/download/mame-sl/mame-sl/einstein.zip/einstein/
/kc85/Cass MAME/	mame_libretro kc85_4 -autoboot_command 'LOAD\n' -autoboot_delay 3 -cass		https://archive.org/download/mame-sl/mame-sl/kc_cass.zip/kc_cass/
/kc85/Cart MAME/	mame_libretro kc85_4 -cart		https://archive.org/download/mame-sl/mame-sl/kc_cart.zip/kc_cart/
/kc85/Flop MAME/	mame_libretro kc85_4 -flop1		https://archive.org/download/mame-sl/mame-sl/kc_flop.zip/kc_flop/
/tvc/TC Computer CAS/	ep128emu_core_libretro		https://archive.org/download/tosec-main/Videoton/TV-Computer/Games/%5BCAS%5D/Videoton%20TV-Computer%20-%20Games%20-%20%5BCAS%5D%20%28TOSEC-v2021-07-25%29.zip/
/tvc/TC Computer Flop MAME/	mame_libretro tvc64p -flop1		https://archive.org/download/mame-sl/mame-sl/tvc_flop.zip/tvc_flop/
/tvc/TVC Cass MAME/	mame_libretro tvc64p -autoboot_command 'LOAD\n' -autoboot_delay 3 -cass		https://archive.org/download/mame-sl/mame-sl/tvc_cass.zip/tvc_cass/
/tvc/TVC Cart MAME/	mame_libretro tvc64p -cart		https://archive.org/download/mame-sl/mame-sl/tvc_cart.zip/tvc_cart/
/rx78/NoIntro/	mame_libretro rx78 -cart		https://archive.org/download/ni-roms/roms/Bandai%20-%20Gundam%20RX-78.zip/
/rx78/TOSEC/	mame_libretro rx78 -cart		https://archive.org/download/tosec-main/Bandai/Gundam%20RX-78/Games/%5BBIN%5D/Bandai%20Gundam%20RX-78%20-%20Games%20-%20%5BBIN%5D%20%28TOSEC-v2024-01-15%29.zip/
/rx78/Cart MAME/	mame_libretro rx78 -cart		https://archive.org/download/mame-sl/mame-sl/rx78_cart.zip/rx78_cart/
/rx78/Cass MAME/	mame_libretro rx78 basic -cass		https://archive.org/download/mame-sl/mame-sl/rx78_cass.zip/rx78_cass/
/coco/TOSEC/	mame_libretro coco3 -cart		https://archive.org/download/tosec-main/Tandy%20Radio%20Shack/TRS-80%20Color%20Computer/Games/%5BBIN%5D/Tandy%20Radio%20Shack%20TRS-80%20Color%20Computer%20-%20Games%20-%20%5BBIN%5D%20%28TOSEC-v2025-01-15%29.zip/
/coco/App/	mame_libretro coco3 -cart		https://archive.org/download/tosec-main/Tandy%20Radio%20Shack/TRS-80%20Color%20Computer/Applications/%5BBIN%5D/Tandy%20Radio%20Shack%20TRS-80%20Color%20Computer%20-%20Applications%20-%20%5BBIN%5D%20%28TOSEC-v2024-07-03%29.zip/
/coco/Demo [BIN]/	mame_libretro coco3 -cart		https://archive.org/download/tosec-main/Tandy%20Radio%20Shack/TRS-80%20Color%20Computer/Demos/%5BBIN%5D/Tandy%20Radio%20Shack%20TRS-80%20Color%20Computer%20-%20Demos%20-%20%5BBIN%5D%20%28TOSEC-v2024-07-03%29.zip/
/coco/Edu [DSK]/	mame_libretro coco3 -cart		https://archive.org/download/tosec-main/Tandy%20Radio%20Shack/TRS-80%20Color%20Computer/Educational/%5BDSK%5D/Tandy%20Radio%20Shack%20TRS-80%20Color%20Computer%20-%20Educational%20-%20%5BDSK%5D%20%28TOSEC-v2011-01-01%29.zip/
/coco/Edu [ROM]/	mame_libretro coco3 -cart		https://archive.org/download/tosec-main/Tandy%20Radio%20Shack/TRS-80%20Color%20Computer/Educational/%5BROM%5D/Tandy%20Radio%20Shack%20TRS-80%20Color%20Computer%20-%20Educational%20-%20%5BROM%5D%20%28TOSEC-v2011-01-01%29.zip/
/coco/MAME/	mame_libretro coco3 -cart		https://archive.org/download/mame-sl/mame-sl/coco_cart.zip/coco_cart/
/coco/Flop MAME/	mame_libretro coco3 -flop1		https://archive.org/download/mame-sl/mame-sl/coco_flop.zip/coco_flop/
/samcoupe/DSK/	mame_libretro samcoupe -flop1		https://archive.org/download/tosec-main/MGT/Sam%20Coupe/Compilations/Games/MGT%20Sam%20Coupe%20-%20Compilations%20-%20Games%20%28TOSEC-v2023-08-29%29.zip/
/samcoupe/Demo [DSK]/	mame_libretro samcoupe -flop1		https://archive.org/download/tosec-main/MGT/Sam%20Coupe/Demos/%5BDSK%5D/MGT%20Sam%20Coupe%20-%20Demos%20-%20%5BDSK%5D%20%28TOSEC-v2024-01-15%29.zip/
/samcoupe/Demo [MGT]/	mame_libretro samcoupe -flop1		https://archive.org/download/tosec-main/MGT/Sam%20Coupe/Demos/%5BMGT%5D/MGT%20Sam%20Coupe%20-%20Demos%20-%20%5BMGT%5D%20%28TOSEC-v2024-01-15%29.zip/
/samcoupe/Demo [SAD]/	mame_libretro samcoupe -flop1		https://archive.org/download/tosec-main/MGT/Sam%20Coupe/Demos/%5BSAD%5D/MGT%20Sam%20Coupe%20-%20Demos%20-%20%5BSAD%5D%20%28TOSEC-v2014-04-11%29.zip/
/samcoupe/Demo [TD0]/	mame_libretro samcoupe -flop1		https://archive.org/download/tosec-main/MGT/Sam%20Coupe/Demos/%5BTD0%5D/MGT%20Sam%20Coupe%20-%20Demos%20-%20%5BTD0%5D%20%28TOSEC-v2014-04-11%29.zip/
/samcoupe/MAME/	mame_libretro samcoupe -flop1		https://archive.org/download/mame-sl/mame-sl/samcoupe_flop.zip/samcoupe_flop/
/samcoupe/Cass MAME/	mame_libretro samcoupe -autoboot_command 'LOAD ""\n' -autoboot_delay 3 -cass		https://archive.org/download/mame-sl/mame-sl/samcoupe_cass.zip/samcoupe_cass/
/enterprise/Games/	ep128emu_core_libretro		https://archive.org/download/tosec-main/Enterprise/64%20%26%20128/Games/%5BAPP%5D/Enterprise%2064%20%26%20128%20-%20Games%20-%20%5BAPP%5D%20%28TOSEC-v2021-07-25%29.zip/
/enterprise/Demo Various/	ep128emu_core_libretro		https://archive.org/download/tosec-main/Enterprise/64%20%26%20128/Demos/Various/Enterprise%2064%20%26%20128%20-%20Demos%20-%20Various%20%28TOSEC-v2025-02-24%29.zip/
/enterprise/Demo [COM-PRG]/	ep128emu_core_libretro		https://archive.org/download/tosec-main/Enterprise/64%20%26%20128/Demos/%5BCOM-PRG%5D/Enterprise%2064%20%26%20128%20-%20Demos%20-%20%5BCOM-PRG%5D%20%28TOSEC-v2025-01-15%29.zip/
/enterprise/Demo [COM]/	ep128emu_core_libretro		https://archive.org/download/tosec-main/Enterprise/64%20%26%20128/Demos/%5BCOM%5D/Enterprise%2064%20%26%20128%20-%20Demos%20-%20%5BCOM%5D%20%28TOSEC-v2024-07-03%29.zip/
/enterprise/64 & 128 Flop MAME/	mame_libretro ep128 -flop		https://archive.org/download/mame-sl/mame-sl/ep64_flop.zip/ep64_flop/
/enterprise/Cart MAME/	mame_libretro ep128 -cart		https://archive.org/download/mame-sl/mame-sl/ep64_cart.zip/ep64_cart/
/enterprise/Cass MAME/	mame_libretro ep128 -autoboot_command 'LOAD\n' -autoboot_delay 3 -cass		https://archive.org/download/mame-sl/mame-sl/ep64_cass.zip/ep64_cass/
/vector06/MAME/	mame_libretro vector06 -flop1		https://archive.org/download/mame-sl/mame-sl/vector06_flop.zip/vector06_flop/
/socrates/VTech Socrates/	mame_libretro socrates -cart		https://archive.org/download/mame-sl/mame-sl/socrates.zip/socrates/
/thomson/MO5 K7/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/MO5/Compilations/Games/Thomson%20MO5%20-%20Compilations%20-%20Games%20%28TOSEC-v2012-08-27%29.zip/
/thomson/MO6 K7/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/MO6/Games/Thomson%20MO6%20-%20Games%20%28TOSEC-v2025-01-15%29.zip/
/thomson/TO7 K7/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/TO7/Games/%5BK7%5D/Thomson%20TO7%20-%20Games%20-%20%5BK7%5D%20%28TOSEC-v2012-08-27%29.zip/
/thomson/TO7 SAP/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/TO7/Games/%5BSAP%5D/Thomson%20TO7%20-%20Games%20-%20%5BSAP%5D%20%28TOSEC-v2025-01-15%29.zip/
/thomson/Demo Educational/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/MO5/Compilations/Educational/Thomson%20MO5%20-%20Compilations%20-%20Educational%20%28TOSEC-v2021-02-12%29.zip/
/thomson/Edu [FD]/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/MO5/Educational/%5BFD%5D/Thomson%20MO5%20-%20Educational%20-%20%5BFD%5D%20%28TOSEC-v2012-08-27%29.zip/
/thomson/Edu [K7]/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/MO5/Educational/%5BK7%5D/Thomson%20MO5%20-%20Educational%20-%20%5BK7%5D%20%28TOSEC-v2012-08-27%29.zip/
/thomson/Edu [M5]/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/MO5/Educational/%5BM5%5D/Thomson%20MO5%20-%20Educational%20-%20%5BM5%5D%20%28TOSEC-v2011-08-23%29.zip/
/thomson/Edu [WAV]/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/MO5/Educational/%5BWAV%5D/Thomson%20MO5%20-%20Educational%20-%20%5BWAV%5D%20%28TOSEC-v2012-08-27%29.zip/
/thomson/Demo/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/TO7/Demos/Thomson%20TO7%20-%20Demos%20%28TOSEC-v2012-08-27%29.zip/
/thomson/Edu [K7]/	theodore_libretro		https://archive.org/download/tosec-main/Thomson/TO7/Educational/%5BK7%5D/Thomson%20TO7%20-%20Educational%20-%20%5BK7%5D%20%28TOSEC-v2012-08-27%29.zip/
/thomson/TO8 FD/	theodore_libretro		
/thomson/TO8 K7/	theodore_libretro		
/thomson/TO8 SAP/	theodore_libretro		
/thomson/MO5 Cart MAME/	mame_libretro mo5 -cart		https://archive.org/download/mame-sl/mame-sl/mo5_cart.zip/mo5_cart/
/thomson/MO5 Cass MAME/	mame_libretro mo5 -autoboot_command 'RUN""\n' -autoboot_delay 3 -cass		https://archive.org/download/mame-sl/mame-sl/mo5_cass.zip/mo5_cass/
/thomson/MO5 Flop MAME/	mame_libretro mo5 -flop		https://archive.org/download/mame-sl/mame-sl/mo5_flop.zip/mo5_flop/
/thomson/MO6 Cass MAME/	mame_libretro mo6 -autoboot_command '2\nRUN""\n' -autoboot_delay 5 -cass		https://archive.org/download/mame-sl/mame-sl/mo6_cass.zip/mo6_cass/
/thomson/MO6 Flop MAME/	mame_libretro mo6 -flop		https://archive.org/download/mame-sl/mame-sl/mo6_flop.zip/mo6_flop/
/thomson/TO Flop MAME/	mame_libretro to8 -flop		https://archive.org/download/mame-sl/mame-sl/to_flop.zip/to_flop/
/thomson/TO7 Cart MAME/	mame_libretro to7 -cart		https://archive.org/download/mame-sl/mame-sl/to7_cart.zip/to7_cart/
/thomson/TO7 Cass MAME/	mame_libretro to7 -cart basic -autoboot_command '1\nRUN""\n' -autoboot_delay 5 -cass		https://archive.org/download/mame-sl/mame-sl/to7_cass.zip/to7_cass/
/thomson/TO8 Cass MAME/	mame_libretro to8 -autoboot_command '2\nRUN""\n' -autoboot_delay 5 -cass		https://archive.org/download/mame-sl/mame-sl/to8_cass.zip/to8_cass/
/thomson/MO5 QD MAME/	mame_libretro mo5 -flop		https://archive.org/download/mame-sl/mame-sl/mo5_qd.zip/mo5_qd/
/thomson/TO7 QD MAME/	mame_libretro to7 -flop		https://archive.org/download/mame-sl/mame-sl/to7_qd.zip/to7_qd/
/rainbow/MAME/	mame_libretro rainbow -flop1		https://archive.org/download/mame-sl/mame-sl/rainbow.zip/rainbow/
/tiki100/MAME/	mame_libretro tiki100 -flop1		https://archive.org/download/mame-sl/mame-sl/tiki100.zip/tiki100/
/pro128/Cass MAME/	mame_libretro pro128 -autoboot_command 'RUN"CASS:"\n' -autoboot_delay 8 -cass		https://archive.org/download/mame-sl/mame-sl/pro128_cass.zip/pro128_cass/
/pro128/Cart MAME/	mame_libretro pro128 -cart		https://archive.org/download/mame-sl/mame-sl/pro128_cart.zip/pro128_cart/
/pro128/Flop MAME/	mame_libretro pro128 -flop1		https://archive.org/download/mame-sl/mame-sl/pro128_flop.zip/pro128_flop/
/pro128s/MAME/	mame_libretro pro128s -flop1		https://archive.org/download/mame-sl/mame-sl/pro128s_flop.zip/pro128s_flop/
/archimedes/TOSEC/	mame_libretro aa4401 -flop		https://archive.org/download/tosec-main/Acorn/Archimedes/Compilations/Games/%5BADF%5D/Acorn%20Archimedes%20-%20Compilations%20-%20Games%20-%20%5BADF%5D%20%28TOSEC-v2021-12-11%29.zip/
/archimedes/App/	mame_libretro aa4401 -flop		https://archive.org/download/tosec-main/Acorn/Archimedes/Applications/%5BADF%5D/Acorn%20Archimedes%20-%20Applications%20-%20%5BADF%5D%20%28TOSEC-v2024-07-03%29.zip/
/archimedes/Demo [ADF]/	mame_libretro aa4401 -flop		https://archive.org/download/tosec-main/Acorn/Archimedes/Demos/%5BADF%5D/Acorn%20Archimedes%20-%20Demos%20-%20%5BADF%5D%20%28TOSEC-v2025-01-15%29.zip/
/archimedes/Edu/	mame_libretro aa4401 -flop		https://archive.org/download/tosec-main/Acorn/Archimedes/Educational/Acorn%20Archimedes%20-%20Educational%20%28TOSEC-v2021-12-11%29.zip/
/archimedes/MAME/	mame_libretro aa4401 -flop		https://archive.org/download/mame-sl/mame-sl/archimedes.zip/archimedes/
/pc60/MAME/	mame_libretro pc6001 -cart1		https://archive.org/download/mame-sl/mame-sl/pc6001_cart.zip/pc6001_cart/
/pc80/PC-8001 N-BASIC Flop MAME/	mame_libretro pc8001mk2sr -flop1		https://archive.org/download/mame-sl/mame-sl/pc8001_flop.zip/pc8001_flop/
/pc80/PC-8001mkII N80 Flop MAME/	mame_libretro pc8001mk2sr -flop1		https://archive.org/download/mame-sl/mame-sl/pc8001mk2_flop.zip/pc8001mk2_flop/
/pc80/PC-8001mkIISR N80SR Flop MAME/	mame_libretro pc8001mk2sr -flop1		https://archive.org/download/mame-sl/mame-sl/pc8001mk2sr_flop.zip/pc8001mk2sr_flop/
/pc88/TOSEC/	quasi88_libretro		https://archive.org/download/tosec-main/NEC/PC-8801/Games/%5BCAS%5D/NEC%20PC-8801%20-%20Games%20-%20%5BCAS%5D%20%28TOSEC-v2024-07-03%29.zip/
/pc88/Demo/	quasi88_libretro		https://archive.org/download/tosec-main/NEC/PC-8801/Demos/NEC%20PC-8801%20-%20Demos%20%28TOSEC-v2014-04-23%29.zip/
/pc88/Flop MAME/	mame_libretro pc8801 -flop1		https://archive.org/download/mame-sl/mame-sl/pc8801_flop.zip/pc8801_flop/
/pc88/Cass MAME/	mame_libretro pc8801 -cass		https://archive.org/download/mame-sl/mame-sl/pc8801_cass.zip/pc8801_cass/
/pc98/TOSEC/	np2kai_libretro		https://archive.org/download/tosec-main/NEC/PC-9801/Games/%5BD88%5D/NEC%20PC-9801%20-%20Games%20-%20%5BD88%5D%20%28TOSEC-v2024-07-03%29.zip/
/pc98/MAME/	mame_libretro pc9801 -flop1		https://archive.org/download/mame-sl/mame-sl/pc98.zip/pc98/
/pc98/CHD/	mame_libretro pc9821 -cdrm		https://archive.org/download/mame-software-list-chds-2/pc98_cd/
/pc98/CD MAME/	mame_libretro pc9821 -cdrm		https://archive.org/download/mame-sl/mame-sl/pc98_cd.zip/pc98_cd/
/pc98/PC-9821 TOSEC/	np2kai_libretro		https://archive.org/download/tosec-main/NEC/PC-9821/Games/%5BFDD%5D/NEC%20PC-9821%20-%20Games%20-%20%5BFDD%5D%20%28TOSEC-v2023-06-14%29.zip/
/pcengine/NoIntro/	mednafen_pce_fast_libretro		https://archive.org/download/ni-roms/roms/NEC%20-%20PC%20Engine%20-%20TurboGrafx-16.zip/
/pcengine/TOSEC/	mednafen_pce_fast_libretro		https://archive.org/download/tosec-main/NEC/PC-Engine%20%26%20TurboGrafx-16/Games/NEC%20PC-Engine%20%26%20TurboGrafx-16%20-%20Games%20%28TOSEC-v2024-07-03%29.zip/
/pcengine/Demo/	mednafen_pce_fast_libretro		https://archive.org/download/tosec-main/NEC/PC-Engine%20%26%20TurboGrafx-16/Demos/NEC%20PC-Engine%20%26%20TurboGrafx-16%20-%20Demos%20%28TOSEC-v2022-06-08%29.zip/
/pcengine/MAME/	mame_libretro pce -cart		https://archive.org/download/mame-sl/mame-sl/pce.zip/pce/
/pcengine/TurboGrafx MAME/	mame_libretro tg16 -cart		https://archive.org/download/mame-sl/mame-sl/tg16.zip/tg16/
/pcengine/PCE TourVision MAME/	mame_libretro tourvis -cart		https://archive.org/download/mame-sl/mame-sl/pce_tourvision.zip/pce_tourvision/
/supergrafx/NoIntro/	mednafen_supergrafx_libretro		https://archive.org/download/ni-roms/roms/NEC%20-%20PC%20Engine%20SuperGrafx.zip/
/supergrafx/TOSEC/	mednafen_supergrafx_libretro		https://archive.org/download/tosec-main/NEC/SuperGrafx/Games/NEC%20SuperGrafx%20-%20Games%20%28TOSEC-v2021-12-11%29.zip/
/supergrafx/MAME/	mame_libretro sgx -cart		https://archive.org/download/mame-sl/mame-sl/sgx.zip/sgx/
/pcenginecd/Redump/	mednafen_pce_fast_libretro	cue	https://archive.org/download/nec-pc-engine-cd-turbografx-cd-redump/
/pcenginecd/ISO/	mednafen_pce_fast_libretro	cue	https://archive.org/download/tosec-iso-nec/PC-Engine%20CD%20%26%20TurboGrafx-16%20CD/Games/%5BIMG%5D/
/pcenginecd/NonRedump/	mednafen_pce_fast_libretro	cue	https://archive.org/download/non-redump_nec-pc-engine-cd-turbografx-cd/
/pcenginecd/CHD/	mame_libretro pce -cdrm		https://archive.org/download/mame-software-list-chds-2/pcecd/
/pcfx/Redump/	mednafen_pcfx_libretro	cue	https://archive.org/download/nec-pc-fx-pc-fxga-redump/
/pcfx/ISO/	mednafen_pcfx_libretro	cue	https://archive.org/download/tosec-iso-nec/PC-FX/Games/
/fm7/NoIntro/	mame_libretro fm7 -flop1		https://archive.org/download/ni-roms/roms/Fujitsu%20-%20FM-7%20%28Sector%29.zip/
/fm7/Games T77/	mame_libretro fm7 -autoboot_command 'RUN\\n' -autoboot_delay 5 -cass,	Fujitsu - Micro 7	https://archive.org/download/tosec-main/Fujitsu/FM-7/Games/%5BT77%5D/Fujitsu%20FM-7%20-%20Games%20-%20%5BT77%5D%20%28TOSEC-v2024-01-15%29.zip/
/fm7/Games D77/	mame_libretro fm7 -flop1		https://archive.org/download/tosec-main/Fujitsu/FM-7/Games/%5BD77%5D/Fujitsu%20FM-7%20-%20Games%20-%20%5BD77%5D%20%28TOSEC-v2011-02-07%29.zip/
/fm7/MAME/	mame_libretro fm7 -flop1		https://archive.org/download/mame-sl/mame-sl/fm7_disk.zip/fm7_disk/
/fm7/FM-7 Cass MAME/	mame_libretro fm7 -autoboot_command 'RUN""\n' -autoboot_delay 5 -cass		https://archive.org/download/mame-sl/mame-sl/fm7_cass.zip/fm7_cass/
/fm7/FM-8 Cass MAME/	mame_libretro fm8 -autoboot_command 'RUN""\n' -autoboot_delay 5 -cass		https://archive.org/download/mame-sl/mame-sl/fm8_cass.zip/fm8_cass/
/fm7/FM-77AV Flop MAME/	mame_libretro fm77av -flop1		https://archive.org/download/mame-sl/mame-sl/fm77av.zip/fm77av/
/fm7/FM-77AV TOSEC/	mame_libretro fm77av -flop1		https://archive.org/download/tosec-main/Fujitsu/FM77-AV/Games/%5BD77%5D/Fujitsu%20FM77-AV%20-%20Games%20-%20%5BD77%5D%20%28TOSEC-v2018-07-01%29.zip/
/fm7/Demo [D77]/	mame_libretro fm7 -flop1		https://archive.org/download/tosec-main/Fujitsu/FM-7/Demos/%5BD77%5D/Fujitsu%20FM-7%20-%20Demos%20-%20%5BD77%5D%20%28TOSEC-v2011-02-07%29.zip/
/fm7/Demo [T77]/	mame_libretro fm7 -flop1		https://archive.org/download/tosec-main/Fujitsu/FM-7/Demos/%5BT77%5D/Fujitsu%20FM-7%20-%20Demos%20-%20%5BT77%5D%20%28TOSEC-v2011-02-07%29.zip/
/fm7/Demo/	mame_libretro fm7 -flop1		https://archive.org/download/tosec-main/Fujitsu/FM77-AV/Demos/Fujitsu%20FM77-AV%20-%20Demos%20%28TOSEC-v2018-07-01%29.zip/
/fmtowns/Redump/	mame_libretro fmtmarty -cdrm		https://archive.org/download/noaen-redump-fujitsu-fm-towns/
/fmtowns/MAME/	mame_libretro fmtmarty -cdrm		https://archive.org/download/mame-sl/mame-sl/fmtowns_cd.zip/fmtowns_cd/
/fmtowns/CHD/	mame_libretro fmtmarty -cdrm		https://archive.org/download/mame-software-list-chds-2/fmtowns_cd/
/fmtowns/Flop Orig MAME/	mame_libretro fmtowns -flop1		https://archive.org/download/mame-sl/mame-sl/fmtowns_flop_orig.zip/fmtowns_flop_orig/
/fmtowns/Flop Misc MAME/	mame_libretro fmtowns -flop1		https://archive.org/download/mame-sl/mame-sl/fmtowns_flop_misc.zip/fmtowns_flop_misc/
/fmtowns/Games/	mame_libretro fmtmarty -cdrm		https://archive.org/download/tosec-main/Fujitsu/FM%20Towns/Games/%5BBIN%5D/Fujitsu%20FM%20Towns%20-%20Games%20-%20%5BBIN%5D%20%28TOSEC-v2020-07-12%29.zip/
/x1/Games/	x1_libretro		https://archive.org/download/tosec-main/Sharp/X1/Games/%5B2D%5D/Sharp%20X1%20-%20Games%20-%20%5B2D%5D%20%28TOSEC-v2021-07-25%29.zip/
/x1/Cass MAME/	mame_libretro x1 -autoboot_command 'LOAD\n' -autoboot_delay 3 -cass		https://archive.org/download/mame-sl/mame-sl/x1_cass.zip/x1_cass/
/x1/Flop MAME/	mame_libretro x1 -flop1		https://archive.org/download/mame-sl/mame-sl/x1_flop.zip/x1_flop/
/x68000/DIM/	px68k_libretro		https://archive.org/download/tosec-main/Sharp/X68000/Games/%5BDIM%5D/Sharp%20X68000%20-%20Games%20-%20%5BDIM%5D%20%28TOSEC-v2014-05-13%29.zip/
/x68000/App/	px68k_libretro		https://archive.org/download/tosec-main/Sharp/X68000/Applications/Sharp%20X68000%20-%20Applications%20%28TOSEC-v2014-05-13%29.zip/
/x68000/Demo/	px68k_libretro		https://archive.org/download/tosec-main/Sharp/X68000/Demos/Sharp%20X68000%20-%20Demos%20%28TOSEC-v2024-01-15%29.zip/
/x68000/MAME/	mame_libretro x68000 -flop1		https://archive.org/download/mame-sl/mame-sl/x68k_flop.zip/x68k_flop/
/mz700/Games/	mame_libretro mz700 -autoboot_command 'L\n' -autoboot_delay 3 -cass		https://archive.org/download/tosec-main/Sharp/MZ-700/Games/%5BMZF%5D/Sharp%20MZ-700%20-%20Games%20-%20%5BMZF%5D%20%28TOSEC-v2025-01-15%29.zip/
/mz700/MAME/	mame_libretro mz700 -autoboot_command 'L\n' -autoboot_delay 3 -cass		https://archive.org/download/mame-sl/mame-sl/mz700_cass.zip/mz700_cass/
/mz800/Games/	mame_libretro mz800 -autoboot_command 'L\n' -autoboot_delay 3 -cass		https://archive.org/download/tosec-main/Sharp/MZ-800%20%26%20MZ-1500/Games/%5BMZF%5D/Sharp%20MZ-800%20%26%20MZ-1500%20-%20Games%20-%20%5BMZF%5D%20%28TOSEC-v2022-06-08%29.zip/
/mz800/MAME/	mame_libretro mz800 -autoboot_command 'L\n' -autoboot_delay 3 -cass		https://archive.org/download/mame-sl/mame-sl/mz800_cass.zip/mz800_cass/
/mz2000/MZT/	mame_libretro mz2000 -autoboot_command 'C' -autoboot_delay 5 -cass		https://archive.org/download/tosec-main/Sharp/MZ-2000%20%26%20MZ-2200/Games/%5BMTW%5D/Sharp%20MZ-2000%20%26%20MZ-2200%20-%20Games%20-%20%5BMTW%5D%20%28TOSEC-v2024-01-15%29.zip/
/mz2000/MAME/	mame_libretro mz2000 -autoboot_command 'C' -autoboot_delay 5 -cass		https://archive.org/download/mame-sl/mame-sl/mz2000_cass.zip/mz2000_cass/
/mz2500/MAME/	mame_libretro mz2500 -flop1		https://archive.org/download/mame-sl/mame-sl/mz2500.zip/mz2500/
/pv1000/NoIntro/	mame_libretro pv1000 -cart		https://archive.org/download/ni-roms/roms/Casio%20-%20PV-1000.zip/
/pv1000/TOSEC/	mame_libretro pv1000 -cart		https://archive.org/download/tosec-main/Casio/PV-1000/Games/Casio%20PV-1000%20-%20Games%20%28TOSEC-v2023-10-03%29.zip/
/pv1000/MAME/	mame_libretro pv1000 -cart		https://archive.org/download/mame-sl/mame-sl/pv1000.zip/pv1000/
/pv2000/TOSEC/	mame_libretro pv2000 -cart		https://archive.org/download/tosec-main/Casio/PV-2000/Games/Casio%20PV-2000%20-%20Games%20%28TOSEC-v2022-06-08%29.zip/
/pv2000/MAME/	mame_libretro pv2000 -cart		https://archive.org/download/mame-sl/mame-sl/pv2000.zip/pv2000/
/loopy/NoIntro/	mame_libretro casloopy -cart		https://archive.org/download/ni-roms/roms/Casio%20-%20Loopy%20%28LittleEndian%29.zip/
